Theme From "A Summer Place";Percy Faith
Banho de Lua;Celly Campello
A Noite do Meu Bem;Dolores Duran
Esmeralda;Carlos José
Mulher de Trinta;Miltinho
Menina Moça;Tito Madi
Marina;Cauby Peixoto
Put Your Head On My Shoulder;Paul Anka
Alguém Me Disse;Anísio Silva
Everybody's Somebody's Fool;Connie Francis
Meu Dilema;Nelson Gonçalves
Se Acaso Você Chegasse;Elza Soares
Me Dá Um Dinheiro Aí;Moacyr Franco
The Green Leaves Of Summer;The Brothers Four
Estou Pensando em Ti;Anísio Silva
La Violetera;Sarita Montiel
Negue;Carlos Augusto
Serenata Suburbana;Dalva de Andrade
O Milagre da Volta;João Dias
Puppy Love;Paul Anka
Não Tenho Lágrimas;Nat King Cole
Longe de Ti;Wilson Miranda
O Amor e a Rosa;Elizeth Cardoso
Por Quem Sonha Ana Maria;Juca Chaves
Cinzas do Passado;Cláudio de Barros
Pillow Talk;Doris Day
Leva Tudo Contigo;Jorge Goulart
Ô Crides;Ronald Golias
Ironia;Angela Maria
Fechei a Porta;Jamelão
Creia;Osmar Navarro
Tu és Meu Castigo;Agnaldo Rayol
Oração de Amor;Luis Claudio
I'm Sorry;Brenda Lee
Where Or When;Dion & The Belmonts
La Violetera;Angela Maria
Chore Comigo;Nelson Gonçalves
Um Amor Igual Ao Nosso;Nélson Novais
Greenfields;The Brothers Four
Não Tenho Namorado;Celly Campello
I'll Never Fall In Love Again;Johnnie Ray
Presidente Bossa Nova;Juca Chaves
Zelão;Sergio Ricardo
Marcianita;Sergio Murilo
Mimi;Gilberto Alves
Mineiro Sabido;Luis Vanderley
A Canção dos Seus Olhos;Marisa
Ansiedade;Leila Silva
Adam and Eve;Paul Anka
Cathy's Clown;Everly Brothers
Adelita;Franquito
Alma de Boêmio;José Orlando
Amor Proibido;Carlos Nobre
Noite Cheia de Estrelas;Poly e seu conjunto
E Daí?;Sonia Dutra
Arrependimento;Ellen de Lima
Arruma a Trouxa;Zilá Fonseca
Billy Boy;Jinny Isle
Caixinha, Obrigado;Juca Chaves
Canção do Desejo;Angela Maria
Leva-me Contigo;Lana Bittencourt
Carinho e Amor;Tito Madi
Coração de Mãe;Leny Eversong
Devolva-me;Anísio Silva
Diga Que Me Ama;Sônia Delfino
Creio em Ti;Francisco Egydio
Dirce;Osny Silva
El Vagabundo;Trio Los Panchos
Brotinho Sem Juízo;Roberto Carlos
I Like Girls;Johnny Restivo
Estou Pensando em Ti;Agostinho dos Santos
Folhas ao Vento;Osny Silva
Hino ao Amor;Morgana
História da Minha Vida;Emilinha Borba
Bimbobey;Sônia Delfino
Espante a Tristeza;Renato & Seus Blue Caps
It's Now Or Never;Elvis Presley
La Violetera;Dionísio Bernardo
Só Em Teus Braços;Silvia Telles
Eu Preciso Namorar;Gordurinha
Leva-me Contigo;Marisa
Lonely Boy;Paul Anka
Long Tall Sally;Little Richard
Lua Azul;Leo Romano
Marina;Leny Eversong
Chiclete com Banana;Jackson do Pandeiro
Irmã da Saudade;Leila Silva
Marina;Rocco Granata
O Que Tinha de Ser;Silvia Telles
Meditação;Isaura Garcia
Leva-me Contigo;Agostinho dos Santos
Perdão Para Dois;Leila Silva
Minha Serás Eternamente;Orlando Dias
Quiero Besar Tu Manos;Gregorio Barrios
Morrer Por Ti;Osvaldo Rodrigues
Mustafá;Bob Azzam
Súplica Cearense;Gordurinha
Mais Um Trago;Antonio Martins
Nancy;Osny Silva
Cacareco é o Maior;Risadinha
